"","cell","trait","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"1","Endo","ADHD",0.135041021385271,0.132033202779348,0.0107990445462528,0.977726630211562,0.0799686231300282,0.780811158819421,-1.47530015354794e-09,2.69573864413492e-09,-0.547271211457284,0.584192418991021,0.916022473729142
"5","Endo","Alzheimer Disease",0.135041021385271,0.205282567850721,0.0281139924874108,1.52014969780961,0.20818853559469,0.0188318142078577,-1.59271806677333e-09,1.39895971799053e-09,-1.13850173546178,0.254911034618952,0.814535650665686
"6","Endo","Anorexia",0.135041021385271,0.155162170298119,0.0158667811236701,1.14900027196508,0.117496009441474,0.201539253835871,6.2464342673213e-09,5.92027327574178e-09,1.05509221895482,0.291383150354297,0.821325475983712
"7","Endo","Autism",0.135041021385271,0.13775914250239,0.0212560629360934,1.02012811432583,0.15740448878456,0.898549427932096,-7.46975725615096e-10,6.00885530636372e-09,-0.124312483414937,0.90106786363512,0.981174202080359
"8","Endo","BMI",0.135041021385271,0.153903506142259,0.00827660295912836,1.13967966595256,0.061289546496507,0.0220171427629276,-1.10658404753383e-09,2.44909745787846e-09,-0.451833406618455,0.651389001468463,0.948338093752087
"9","Endo","Bipolar",0.135041021385271,0.145763043244899,0.00998071743726797,1.07939825802293,0.0739087821973226,0.288503648621283,-5.52576481231487e-09,2.74938086988658e-09,-2.00982151030345,0.0444500833216833,0.61754626590802
"14","Endo","Epilepsy",0.135041021385271,0.174518960749425,0.0183687967116952,1.29234034931893,0.136023828339459,0.0293139883048417,-4.10236464794823e-09,1.53123903382701e-08,-0.267911446699164,0.788767482500687,0.953691592478103
"15","Endo","Age of smoking",0.135041021385271,0.146005490655747,0.0127598721505449,1.08119361922771,0.0944888599008821,0.391934290794732,-2.69423244898656e-10,9.36889064085595e-10,-0.287572195286123,0.773674231128726,0.952923582907786
"16","Endo","Cigarettes per day",0.135041021385271,0.13358422652868,0.0113615576991379,0.989212204990403,0.0841341214883399,0.897130680101089,-3.60984981200865e-09,1.88662487126931e-09,-1.91339034430304,0.0556980995819511,0.647620693258051
"17","Endo","Drinks per week",0.135041021385271,0.156705942452657,0.0111284512941745,1.16043214754409,0.0824079319011159,0.0523864765813287,-2.00088891318529e-10,7.20500697098498e-10,-0.277708116209047,0.781236429749811,0.952923582907786
