id,gfap,neun,olig2,tmem119,area,y,x,label,label_sample
153,8.205670350792888,0.1436809226333493,0.0091302258529553,10.588178760211436,2081.0,93.17395482940894,4943.19990389236,TMEM119,TMEM119_V12N28-333_A1
821,10.026402640264026,0.0,0.0,23.35423542354236,909.0,261.9438943894389,4314.207920792079,TMEM119,TMEM119_V12N28-333_A1
831,8.891822827938672,0.0272572402044293,0.0034071550255536,29.24616695059625,1174.0,264.30494037478707,4955.119250425894,TMEM119,TMEM119_V12N28-333_A1
1196,10.245923026744943,0.0828440965427266,3.863666014350946,7.102413568166993,1533.0,347.1252446183953,4408.097847358122,TMEM119,TMEM119_V12N28-333_A1
1726,11.466487935656836,0.0,0.0527256478999106,29.571045576407503,1119.0,469.8543342269884,9771.761394101875,TMEM119,TMEM119_V12N28-333_A1
2159,13.11472275334608,0.0,0.0,23.948374760994263,1046.0,573.0831739961759,9831.077437858508,TMEM119,TMEM119_V12N28-333_A1
2190,12.21735604217356,0.0,0.0,45.87834549878345,1233.0,576.4890510948906,4703.603406326034,TMEM119,TMEM119_V12N28-333_A1
2432,18.158252427184465,0.0,0.0,18.54660194174757,1030.0,626.5825242718447,9963.271844660194,TMEM119,TMEM119_V12N28-333_A1
2453,13.906467661691542,0.0,0.0,49.004975124378106,1005.0,632.347263681592,4790.865671641791,TMEM119,TMEM119_V12N28-333_A1
2652,13.320790216368769,0.0,0.7074317968015051,46.32925682031985,1063.0,686.3650047036689,9907.0442144873,TMEM119,TMEM119_V12N28-333_A1
2742,13.16506717850288,0.0355086372360844,0.0,51.36756238003839,1042.0,705.4289827255278,10150.038387715931,TMEM119,TMEM119_V12N28-333_A1
2842,17.54858934169279,0.1598746081504702,0.0501567398119122,31.197492163009404,957.0,729.576802507837,4870.80355276907,TMEM119,TMEM119_V12N28-333_A1
2864,15.925136944613511,0.0115642118076688,14.348752282410226,15.945222154595251,1643.0,739.0681679853926,8374.230675593426,AF,AF_V12N28-333_A1
2909,13.771004942339374,0.0,0.0263591433278418,76.3492586490939,607.0,746.9192751235585,9978.62273476112,TMEM119,TMEM119_V12N28-333_A1
3097,15.481733220050977,0.2259983007646559,0.1240441801189464,59.516567544604925,1177.0,786.5276125743416,9380.6049277825,TMEM119,TMEM119_V12N28-333_A1
3153,14.746514575411911,0.0304182509505703,0.0,101.55133079847909,789.0,798.2636248415716,9758.174904942964,TMEM119,TMEM119_V12N28-333_A1
3247,21.59872102318145,0.0079936051159072,0.0,17.806554756195045,1251.0,814.638689048761,4870.999200639489,TMEM119,TMEM119_V12N28-333_A1
