id,label
12111,AF
11473,AF
11192,AF
12833,AF
12513,AF
12436,AF
10606,DAPI
10560,DAPI
10400,DAPI
10375,DAPI
10574,AF
11045,AF
10831,AF
11228,AF
16521,AF
15566,AF
17724,AF
15747,AF
17579,AF
15353,AF
14244,AF
14331,AF
13343,DAPI
13356,DAPI
12584,DAPI
12928,DAPI
12001,DAPI
12926,DAPI
12344,DAPI
12748,DAPI
12372,DAPI
13016,DAPI
12936,DAPI
12156,DAPI
12051,DAPI
14152,DAPI
14136,DAPI
13939,DAPI
13770,DAPI
13742,DAPI
14277,AF
13717,AF
13552,AF
13404,AF
11675,AF
11811,AF
12490,AF
12065,AF
27330,DAPI
27581,DAPI
27416,DAPI
27452,DAPI
26624,DAPI
26662,DAPI
26827,AF
15289,AF
16150,AF
15949,AF
17358,AF
14394,AF
13567,AF
12254,AF
11703,AF
11513,AF
13355,AF
13093,AF
16147,AF
16408,AF
22196,AF
22603,AF
22617,AF
21876,AF
22712,AF
18031,AF
21386,DAPI
21478,DAPI
21690,DAPI
21437,DAPI
21664,DAPI
11771,AF
12508,AF
13013,AF
20309,DAPI
19799,DAPI
20247,DAPI
19732,DAPI
20165,DAPI
19852,DAPI
19747,AF
19771,AF
19735,DAPI
16860,DAPI
20045,DAPI
20046,DAPI
17095,DAPI
17134,DAPI
20256,DAPI
20123,DAPI
19811,DAPI
19789,DAPI
19680,DAPI
19631,DAPI
